"12-04-2016",1,1,1,1,1,1,2,11,8,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1
"13-04-2016",1,1,1,1,1,1,14,23,6,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1
"14-04-2016",1,1,1,3,1,1,6,16,12,8,6,7,5,6,2,3,1,1,1,1,1,1,1,1
"15-04-2016",1,1,1,1,1,1,3,13,20,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2
"16-04-2016",1,1,1,1,1,1,14,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
"17-04-2016",1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"18-04-2016",1,1,1,1,1,1,4,12,5,2,1,1,1,1,1,1,1,1,1,1,1,2,3,2
"19-04-2016",4,4,1,1,1,1,2,17,9,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"20-04-2016",1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21-04-2016",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22-04-2016",1,1,1,1,1,2,6,13,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1
"23-04-2016",1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24-04-2016",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"25-04-2016",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26-04-2016",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
"27-04-2016",1,1,1,1,1,1,4,14,4,2,1,-9999,-9999,-9999,-9999,-9999,3,3,4,3,4,4,4,4
"28-04-2016",4,4,4,4,4,4,6,6,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"29-04-2016",4,4,4,4,4,4,4,5,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"30-04-2016",4,4,4,4,4,4,11,4,4,4,4,4,4,4,4,4,4,4,4,4,3,6,4,5
"01-05-2016",5,5,4,4,5,4,5,9,8,5,4,4,4,3,4,3,3,3,4,4,4,4,4,4
"02-05-2016",4,4,4,4,4,4,4,5,4,4,4,4,4,3,3,4,3,3,4,3,4,3,4,3
"03-05-2016",3,3,4,3,4,4,3,4,4,4,3,4,4,3,4,3,4,3,3,4,4,4,4,4
"04-05-2016",4,4,4,4,4,4,4,7,6,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6
"05-05-2016",4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,10,14,6,5
"06-05-2016",5,6,7,5,4,5,8,10,5,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4
"07-05-2016",4,4,4,4,4,4,5,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"08-05-2016",4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"09-05-2016",4,5,4,4,5,6,5,15,8,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"10-05-2016",4,4,4,4,4,4,6,11,8,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"11-05-2016",4,4,4,4,7,4,5,10,9,5,5,4,4,4,4,4,4,4,4,3,4,4,4,4
"12-05-2016",4,4,4,4,5,4,5,6,7,5,4,5,5,4,4,4,4,4,3,4,4,4,4,4
"13-05-2016",3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"14-05-2016",4,4,3,4,4,4,4,8,5,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4
"15-05-2016",4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4
"16-05-2016",4,4,4,4,4,4,8,13,7,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"17-05-2016",4,4,4,4,4,7,5,10,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"18-05-2016",4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"19-05-2016",4,4,4,4,4,5,7,12,8,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4
"20-05-2016",4,6,4,4,4,4,5,9,7,5,5,5,4,4,4,4,4,4,4,3,4,4,4,4
"21-05-2016",4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4
"22-05-2016",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"23-05-2016",4,4,4,5,5,5,9,9,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5
"24-05-2016",5,5,5,5,4,5,7,8,9,7,5,4,4,4,4,4,4,4,4,4,4,4,4,4
"25-05-2016",4,4,4,4,4,4,6,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"26-05-2016",4,4,4,5,5,5,8,10,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"27-05-2016",4,4,4,4,4,5,5,6,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4
"28-05-2016",5,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"29-05-2016",4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"30-05-2016",4,4,5,5,5,5,10,31,7,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4
"31-05-2016",5,5,5,5,5,4,7,21,15,6,4,4,-9999,-9999,6,5,6,6,6,7,9,13,17,21
"01-06-2016",23,24,25,25,24,24,23,26,26,24,19,12,8,8,9,9,8,8,9,10,11,14,17,22
"02-06-2016",25,24,23,22,22,21,19,19,18,15,10,10,10,8,7,8,8,7,8,9,11,12,15,16
"03-06-2016",17,20,22,21,21,21,22,25,28,29,24,12,8,7,8,9,8,8,9,11,15,16,21,26
"04-06-2016",27,28,26,25,25,25,25,25,25,24,22,14,8,7,7,8,7,7,7,10,14,20,24,26
"05-06-2016",29,31,33,33,32,31,31,33,33,33,28,19,12,9,9,9,10,9,8,9,13,18,18,23
"06-06-2016",27,29,29,28,28,28,29,33,32,29,24,15,10,9,8,8,8,9,7,8,12,18,25,31
"07-06-2016",35,39,43,46,46,45,45,48,48,46,34,29,11,9,15,25,33,41,41,28,18,19,27,32
"08-06-2016",35,38,38,37,33,31,31,31,31,31,31,25,13,9,9,8,7,7,7,7,9,12,18,22
"09-06-2016",26,28,29,30,31,31,33,35,34,32,30,23,14,12,11,10,8,8,9,11,14,23,31,36
"10-06-2016",37,36,35,33,34,33,34,35,35,34,32,29,20,11,8,8,11,14,11,13,19,26,32,34
"11-06-2016",36,38,39,38,39,39,39,40,40,39,33,24,14,9,10,11,12,13,14,15,16,13,16,26
"12-06-2016",33,37,40,41,40,40,39,40,43,44,33,18,9,8,9,9,9,11,12,15,18,25,32,37
"13-06-2016",43,48,51,52,52,51,51,53,56,60,58,38,23,13,14,18,14,15,16,20,29,42,55,63
"14-06-2016",67,67,70,70,66,61,55,54,52,53,43,34,26,20,15,12,9,9,14,18,21,34,43,46
"15-06-2016",52,56,58,57,55,52,51,53,50,41,27,15,12,10,9,8,11,14,17,21,26,35,44,54
"16-06-2016",60,61,59,58,56,53,54,55,56,53,48,33,16,10,9,8,8,7,7,8,14,24,32,40
"17-06-2016",50,59,67,71,73,74,74,78,80,72,54,31,12,9,8,8,8,9,8,9,13,22,34,49
"18-06-2016",61,70,76,80,83,81,82,85,86,77,59,38,17,8,7,7,8,9,8,11,16,26,37,48
"19-06-2016",56,64,74,82,90,96,102,107,108,91,61,31,18,13,11,13,13,14,18,20,27,34,44,54
"20-06-2016",63,71,79,87,91,91,90,93,94,82,56,31,11,7,7,7,7,8,9,9,16,27,38,51
"21-06-2016",61,73,83,91,95,98,100,94,80,44,19,8,8,8,7,7,7,7,8,9,11,18,31,42
"22-06-2016",50,55,56,60,63,68,71,76,68,40,12,8,8,8,7,7,8,9,10,10,13,24,36,47
"23-06-2016",61,74,85,92,98,93,93,92,80,54,16,8,8,9,9,7,8,8,8,9,12,19,28,37
"24-06-2016",43,49,54,59,65,72,76,79,70,43,13,7,7,7,6,6,7,9,9,10,15,25,33,43
"25-06-2016",40,37,37,39,46,45,41,38,36,24,15,11,8,7,7,7,7,7,7,8,15,25,38,39
"26-06-2016",37,43,45,45,40,39,37,47,52,52,36,9,7,6,6,6,6,7,8,12,22,37,52,65
"27-06-2016",74,82,90,96,97,98,97,101,105,91,63,40,22,10,9,8,9,10,12,19,26,37,50,67
"28-06-2016",77,88,99,107,113,116,116,117,109,83,43,26,11,7,6,8,20,28,20,26,40,52,62,69
"29-06-2016",73,76,74,74,76,76,77,80,85,85,74,53,29,14,11,9,8,8,8,9,17,33,51,68
"30-06-2016",76,80,82,82,82,81,81,83,87,87,70,49,29,18,12,9,9,10,9,10,16,26,35,45
"01-07-2016",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"02-07-2016",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"03-07-2016",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"04-07-2016",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"05-07-2016",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"06-07-2016",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"07-07-2016",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,1,1,1,1,1,1,1,1,1
"08-07-2016",1,1,1,1,1,1,7,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"09-07-2016",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10-07-2016",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11-07-2016",1,1,1,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"12-07-2016",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"13-07-2016",1,1,1,1,1,1,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"14-07-2016",1,1,2,1,1,1,3,6,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"15-07-2016",1,1,1,2,1,1,11,14,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"16-07-2016",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"17-07-2016",1,1,1,1,1,1,1,2,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"18-07-2016",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"19-07-2016",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4,1,1,1,1,1,1,1,1,1,1,1,1
"20-07-2016",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
"21-07-2016",1,1,1,1,1,1,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22-07-2016",3,1,1,1,2,1,2,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23-07-2016",1,1,1,1,1,1,6,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24-07-2016",1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"25-07-2016",1,1,1,1,1,1,2,7,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
"26-07-2016",1,1,1,1,1,1,3,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"27-07-2016",1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"28-07-2016",1,1,1,1,1,1,4,8,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29-07-2016",1,1,1,1,1,1,2,6,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"30-07-2016",1,1,1,1,1,1,4,6,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"31-07-2016",1,1,1,1,1,1,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"01-08-2016",1,1,1,1,1,1,4,11,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1
"02-08-2016",1,1,1,1,3,3,5,10,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"03-08-2016",1,1,1,1,1,1,3,4,5,1,1,1,1,1,1,1,1,1,-9999,1,1,1,1,1
"04-08-2016",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"05-08-2016",1,1,1,1,1,1,11,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"06-08-2016",1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"07-08-2016",1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"08-08-2016",1,1,1,1,2,1,1,-9999,1,3,1,1,1,1,1,1,1,1,1,1,4,1,4,1
"09-08-2016",1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1
"10-08-2016",1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5
"11-08-2016",1,1,1,1,1,1,6,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
"12-08-2016",1,1,1,1,1,1,2,7,5,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1
"13-08-2016",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"14-08-2016",1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"15-08-2016",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"16-08-2016",1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1
"17-08-2016",2,1,1,1,1,1,2,6,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"18-08-2016",1,1,1,1,2,2,6,10,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1
"19-08-2016",1,1,1,1,1,1,1,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20-08-2016",1,1,1,1,1,1,9,6,9,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1
"21-08-2016",1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22-08-2016",1,1,1,1,1,1,4,6,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23-08-2016",1,1,1,1,3,10,11,5,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,4
"24-08-2016",1,1,1,3,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,2,5,2
"25-08-2016",1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3
"26-08-2016",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1
"27-08-2016",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"28-08-2016",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
