"01-01-2016",0.6,0.9,0.8,0.6,0.7,0.7,0.8,0.7,0.8,0.5,0.5,0.4,0.5,0.5,0.5,0.8,0.7,0.8,1.1,1.5,2.5,3.3,3.0,3.7
"02-01-2016",3.5,2.5,2.4,1.6,0.8,0.6,0.6,0.8,0.8,0.7,1.0,1.1,0.6,0.7,0.7,0.8,0.7,1.1,1.4,1.7,2.3,3.2,3.9,4.5
"03-01-2016",4.2,4.0,3.5,3.9,3.6,2.9,2.3,2.1,1.6,1.9,1.8,1.8,1.5,0.6,0.5,0.4,0.4,0.5,0.5,1.1,0.7,0.8,1.3,1.5
"04-01-2016",2.0,2.0,2.4,1.6,1.1,1.1,1.1,0.8,0.9,1.2,0.8,0.8,0.8,0.7,0.8,0.8,1.6,1.9,1.7,1.2,1.0,0.9,1.3,0.5
"05-01-2016",0.6,0.4,0.3,0.4,0.3,0.3,1.0,2.0,3.5,5.7,4.3,1.7,0.9,1.2,1.6,2.3,2.4,3.6,2.0,1.5,1.8,3.3,2.3,3.8
"06-01-2016",3.8,4.5,4.0,4.4,3.5,2.1,2.0,1.8,1.9,2.0,1.6,0.6,0.6,0.7,0.8,0.9,0.6,0.6,0.7,0.6,0.7,0.7,0.6,0.7
"07-01-2016",0.5,0.5,0.5,0.3,0.2,0.3,0.5,0.5,0.6,0.7,0.8,0.7,0.7,0.7,0.7,0.6,0.6,0.5,0.6,0.6,0.5,0.5,0.4,0.5
"08-01-2016",0.4,0.5,0.5,0.4,0.5,0.8,1.0,1.7,2.9,3.8,1.2,1.2,0.9,0.8,1.2,1.3,1.0,2.2,3.0,4.2,3.8,4.3,4.3,4.5
"09-01-2016",4.4,3.5,3.7,3.2,2.2,2.4,2.5,2.9,3.2,4.0,2.9,1.2,0.8,0.8,0.9,0.9,0.7,0.7,1.1,1.2,1.3,1.4,1.9,1.8
"10-01-2016",2.2,2.8,3.0,4.3,3.4,3.1,3.0,2.1,2.8,2.8,2.3,1.6,1.2,0.9,0.9,1.0,1.1,1.3,1.8,2.4,2.6,3.1,3.3,4.1
"11-01-2016",3.2,2.3,2.3,2.2,1.6,1.1,1.6,1.7,2.6,3.3,1.4,1.3,1.3,1.3,1.9,1.8,1.7,1.5,2.0,1.8,1.6,1.8,2.2,1.8
"12-01-2016",0.9,0.7,0.6,0.4,0.4,0.5,2.2,1.0,1.0,0.8,0.6,0.8,1.5,1.1,0.9,0.8,0.7,0.6,0.7,0.7,0.9,1.4,1.6,1.9
"13-01-2016",2.3,1.4,1.2,0.9,0.5,0.8,0.8,1.1,1.2,0.9,0.7,0.7,0.8,0.9,0.7,0.7,0.6,0.6,0.5,0.5,0.9,0.7,0.7,1.1
"14-01-2016",0.7,1.1,0.7,0.4,0.4,0.6,1.0,1.3,1.7,1.7,1.2,1.0,1.3,1.1,1.2,1.7,0.9,1.6,1.7,1.8,2.6,3.2,3.3,3.4
"15-01-2016",3.1,2.9,2.6,2.2,2.2,1.9,1.8,2.2,2.7,2.7,1.1,1.1,0.8,0.9,1.0,1.0,0.9,1.0,1.1,0.8,0.7,0.8,1.0,0.8
"16-01-2016",0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.6,0.6,0.8,0.7,0.6,0.5,0.5,0.5,0.4,0.5,0.5,0.5,0.5
"17-01-2016",0.4,0.4,0.4,0.3,0.4,0.6,0.6,0.5,0.5,0.4,0.5,0.5,0.7,0.6,0.8,0.8,1.2,1.0,1.1,1.1,1.0,0.9,0.7,0.8
"18-01-2016",0.7,0.5,0.5,0.5,0.4,0.5,0.6,0.6,0.7,0.9,1.1,1.6,0.9,1.0,0.9,1.0,1.0,0.8,0.7,0.7,0.7,0.6,0.7,0.6
"19-01-2016",0.6,0.5,0.4,0.5,0.5,1.1,0.5,0.7,1.2,1.4,1.1,1.2,1.0,1.2,1.0,1.1,1.5,1.8,1.3,1.3,1.1,0.8,0.9,0.7
"20-01-2016",0.8,0.7,0.6,0.4,0.4,0.4,0.6,0.7,0.9,1.1,1.1,1.2,1.2,1.5,1.4,1.7,1.5,1.2,1.0,1.0,1.0,1.1,1.2,1.0
"21-01-2016",1.7,0.7,0.7,0.6,0.5,0.6,0.8,1.2,1.6,1.8,1.6,1.2,1.1,1.2,1.4,0.9,1.0,1.1,1.5,3.1,3.2,2.6,2.5,2.9
"22-01-2016",2.7,2.3,2.1,1.1,1.0,0.9,1.2,1.6,1.9,1.5,1.2,1.3,1.9,1.8,2.0,2.2,1.9,1.6,1.3,1.3,1.1,1.0,0.9,0.9
"23-01-2016",1.0,0.7,0.7,0.8,0.6,0.5,0.6,0.7,1.2,0.9,1.0,1.2,1.6,1.3,1.3,1.4,1.0,1.0,1.3,0.9,0.8,0.8,0.8,1.2
"24-01-2016",1.5,0.9,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.8,1.0,0.8,1.0,1.1,1.4,1.1,1.1,0.9,1.2,1.1
"25-01-2016",1.0,0.7,0.7,0.5,0.4,0.5,0.6,1.0,1.1,1.5,1.4,1.7,1.4,1.7,1.7,1.7,1.7,1.5,1.1,1.1,1.2,1.5,1.7,1.3
"26-01-2016",1.2,1.2,1.2,1.3,1.2,1.4,1.9,2.3,2.9,3.9,1.7,1.2,1.1,1.2,1.7,1.9,1.5,1.3,2.0,1.3,1.0,0.9,0.9,1.0
