"01-01-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"02-01-2001",1,1,1,1,2,1,1,1,8,2,1,1,1,1,1,1,1,8,3,9,10,4,13,7
"03-01-2001",3,4,5,6,5,8,5,8,11,7,6,7,3,1,1,1,2,10,34,23,9,4,12,12
"04-01-2001",6,5,3,1,3,7,12,35,14,18,12,2,2,1,1,1,3,2,11,17,40,44,27,11
"05-01-2001",3,2,3,1,1,4,6,17,11,19,11,5,4,3,2,1,1,6,2,2,2,1,1,1
"06-01-2001",1,1,1,1,1,3,4,14,15,4,2,2,1,1,1,1,1,1,4,6,27,12,13,12
"07-01-2001",6,5,5,11,14,11,7,9,15,12,4,2,2,1,1,1,1,15,17,29,28,28,30,32
"08-01-2001",25,21,12,3,2,5,9,4,8,9,7,4,3,1,1,2,2,19,19,6,12,1,1,1
"09-01-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10-01-2001",1,1,1,1,1,2,5,14,34,25,4,2,1,1,1,1,1,4,6,9,27,9,11,9
"11-01-2001",11,1,2,1,1,3,16,35,31,9,6,3,3,2,7,1,2,12,11,26,21,19,29,19
"12-01-2001",12,2,2,1,3,3,19,20,41,15,5,2,2,1,1,1,2,6,29,27,48,3,8,6
"13-01-2001",1,5,5,3,4,8,14,33,30,18,4,4,2,3,2,2,5,5,4,7,11,3,4,2
"14-01-2001",3,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
"15-01-2001",1,1,1,1,1,1,1,1,-9999,-9999,-9999,-9999,2,2,1,1,1,1,1,1,1,1,1,1
"16-01-2001",1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1
"17-01-2001",1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1
"18-01-2001",1,1,1,1,1,1,1,1,2,1,2,2,3,2,1,1,1,1,1,2,1,1,1,1
"19-01-2001",1,1,1,1,1,1,1,1,2,2,3,5,1,1,1,1,1,2,6,12,15,11,1,1
"20-01-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1
"21-01-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22-01-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
"23-01-2001",1,1,1,1,1,1,2,3,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1
"24-01-2001",1,1,1,1,1,1,2,2,3,4,3,1,1,2,2,1,1,1,1,1,1,1,1,1
"25-01-2001",1,1,1,1,1,1,2,3,9,1,2,2,1,1,1,1,1,1,5,14,9,1,5,1
"26-01-2001",1,1,1,1,1,1,1,2,7,4,1,1,1,1,1,1,1,1,1,1,2,9,10,4
"27-01-2001",1,2,1,1,1,2,4,7,11,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1
"28-01-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29-01-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,-9999,-9999,17,1,1,1,1,1,1,1,1
"30-01-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"31-01-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"01-02-2001",1,1,1,1,1,1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"02-02-2001",1,1,1,1,2,1,4,8,6,5,2,1,2,1,1,1,1,1,1,2,1,1,1,1
"03-02-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,11,8,4
"04-02-2001",1,2,1,1,2,2,1,3,7,3,1,2,1,1,1,1,1,10,15,5,3,3,2,2
"05-02-2001",2,3,2,3,1,2,11,28,21,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1
"06-02-2001",1,1,1,1,1,2,5,23,18,8,2,1,1,1,1,1,1,1,1,1,5,14,20,8
"07-02-2001",4,1,1,1,1,6,17,47,33,5,2,1,1,1,1,1,1,1,1,1,3,8,8,8
"08-02-2001",1,1,1,1,1,2,13,35,31,6,4,1,1,1,1,1,1,1,1,1,4,5,1,1
"09-02-2001",1,1,1,1,1,2,3,25,-9999,4,4,1,12,3,3,1,1,1,1,7,19,16,3,2
"10-02-2001",2,2,1,1,1,1,9,24,19,9,4,2,1,1,2,1,1,2,1,2,2,2,1,3
"11-02-2001",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"12-02-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
"13-02-2001",1,1,1,1,1,1,1,1,1,1,-9999,-9999,-9999,1,1,1,1,1,1,9,15,16,10,16
"14-02-2001",6,1,1,1,2,4,12,30,21,7,4,1,1,1,1,-9999,1,1,2,1,1,1,1,1
"15-02-2001",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
"16-02-2001",1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,4,13,11,4,1
"17-02-2001",3,1,6,1,1,4,7,16,11,5,1,2,1,1,1,1,1,1,1,1,5,12,12,7
"18-02-2001",2,1,1,3,1,2,7,19,17,4,2,1,1,1,1,1,1,1,2,4,4,5,3,1
"19-02-2001",1,1,1,2,1,3,2,12,26,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
"20-02-2001",1,1,1,1,1,1,2,18,8,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1
"21-02-2001",1,1,2,1,1,8,3,24,30,-9999,-9999,1,1,1,1,1,-9999,1,1,3,4,2,3,1
"22-02-2001",2,1,1,1,1,1,6,6,6,-9999,-9999,-9999,1,1,1,1,2,1,1,1,1,1,1,1
"23-02-2001",1,1,1,1,1,1,1,4,9,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1
"24-02-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"25-02-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26-02-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"27-02-2001",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"28-02-2001",1,1,1,1,1,4,6,13,22,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"01-03-2001",1,1,1,1,1,1,2,8,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"02-03-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"03-03-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"04-03-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"05-03-2001",1,1,1,1,1,1,1,5,5,4,3,2,1,1,1,1,1,1,1,1,3,3,3,1
"06-03-2001",1,1,1,1,1,1,10,16,11,8,4,2,1,1,1,2,1,2,1,1,1,1,1,1
"07-03-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"08-03-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
"09-03-2001",1,1,1,1,3,1,5,12,6,2,1,1,1,1,1,1,1,1,1,1,3,20,3,1
"10-03-2001",4,1,1,1,2,3,9,20,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11-03-2001",1,1,1,1,1,1,1,1,3,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1
"12-03-2001",1,1,1,1,1,1,1,9,9,2,1,1,1,1,1,1,1,1,4,2,4,7,4,6
"13-03-2001",2,1,1,1,2,5,17,21,6,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1
"14-03-2001",1,1,1,1,1,1,1,2,-9999,-9999,-9999,-9999,1,1,1,1,1,1,1,1,1,1,1,1
"15-03-2001",1,1,1,1,1,2,4,9,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1
"16-03-2001",1,1,1,1,1,1,10,22,5,3,1,1,1,1,1,1,1,1,1,2,5,1,2,2
"17-03-2001",1,1,1,1,1,1,2,11,8,3,1,1,1,1,1,1,1,1,1,1,2,3,2,1
"18-03-2001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"19-03-2001",1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20-03-2001",1,1,1,1,1,1,4,9,5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
"21-03-2001",1,1,1,1,1,6,2,17,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
